StockCode,Description,units,revenue,orders,customers,is_recommended
22372,AIRLINE BAG VINTAGE WORLD CHAMPION,526,2554.08,228,163,True
22374,AIRLINE BAG VINTAGE JET SET RED,894,4273.34,341,226,True
22375,AIRLINE BAG VINTAGE JET SET BROWN,471,2171.25,194,135,True
22376,AIRLINE BAG VINTAGE JET SET WHITE,449,2148.09,191,145,True
22377,BOTTLE BAG RETROSPOT,3212,5741.29,288,200,True
22378,WALL TIDY RETROSPOT,3046,4850.66,288,167,True
22379,RECYCLING BAG RETROSPOT,14259,27893.78,1013,423,True
22380,TOY TIDY SPACEBOY,4654,9044.0,549,300,True
22381,TOY TIDY PINK POLKADOT,4378,8587.48,381,177,True
22381,TOY TIDY PINK RETROSPOT,4279,8393.1,410,241,True
22382,LUNCH BAG SPACEBOY DESIGN,18834,30131.7,1874,774,True
22382,LUNCHBAG SPACEBOY DESIGN,644,1022.6,45,44,True
22383,LUNCH BAG SUKI  DESIGN,13896,22026.4,1073,463,True
22383,LUNCH BAG SUKI DESIGN,9570,15332.9,899,399,True
22383,LUNCHBAG SUKI  DESIGN,405,648.25,32,29,True
22384,LUNCH BAG PINK POLKADOT,11392,18207.2,1101,508,True
22384,LUNCH BAG PINK POLKADOTS,10,16.5,1,1,True
22384,LUNCH BAG PINK RETROSPOT,8738,13893.7,730,375,True
22384,LUNCHBAG PINK RETROSPOT,107,176.54999999999998,13,13,True
22385,JUMBO BAG SPACEBOY DESIGN,16383,29810.15,971,412,True
22386,JUMBO BAG PINK POLKADOT,23572,43319.16,1055,432,True
22386,JUMBO BAG PINK WITH WHITE SPOTS,13766,24450.6,712,358,True
22389,PAPERWEIGHT SAVE THE PLANET,624,1160.16,80,74,True
22390,PAPERWEIGHT CHILDHOOD MEMORIES,795,1378.22,73,56,True
22391,PAPERWEIGHT HOME SWEET HOME,305,545.3100000000001,50,45,True
22393,PAPERWEIGHT VINTAGE COLLAGE,800,1289.23,89,75,True
22394,PAPERWEIGHT KINGS CHOICE,337,499.35,47,43,False
22395,PAPERWEIGHT VINTAGE PAISLEY,214,313.86,33,31,True
22396,MAGNETS PACK OF 4 RETRO PHOTO,1830,1342.94,159,122,True
22398,MAGNETS PACK OF 4 SWALLOWS,4186,3573.95,394,273,True
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,3996,4659.84,255,180,True
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2440,2024.81,224,159,True
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,3398,2962.81,239,158,True
22403,MAGNETS PACK OF 4 VINTAGE LABELS,1601,1040.83,161,137,True
22405,MONEY BOX POCKET MONEY DESIGN,1573,1854.05,190,171,True
22405,TIN CAN POCKET MONEY DESIGN,24,30.0,2,2,True
22406,MONEY BOX KINGS CHOICE DESIGN,2380,2942.78,171,142,True
22406,TIN CAN KINGS CHOICE DESIGN,36,45.0,3,3,True
22407,MONEY BOX FIRST ADE DESIGN,384,461.76,55,49,False
22407,MONEY BOX FIRST AID DESIGN,43,34.32,10,9,False
22408,MONEY BOX CONFECTIONERY DESIGN,614,726.35,75,71,True
22408,TIN CAN CONFECTIONERY DESIGN,12,15.0,1,1,True
22409,MONEY BOX BISCUITS DESIGN,1590,2112.8999999999996,119,104,True
22409,TIN CAN BISCUITS DESIGN,48,60.0,4,4,True
22410,MONEY BOX HOUSEKEEPING DESIGN,1304,1552.73,168,134,True
22410,TIN CAN HOUSEKEEPING DESIGN,24,30.0,2,2,True
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,24295,45059.13,1680,658,True
22412,METAL SIGN NEIGHBOURHOOD WITCH,2286,4661.099999999999,308,166,True
22413,METAL SIGN TAKE IT OR LEAVE IT,6814,18863.02,766,446,True
22414,DOOR MAT NEIGHBOURHOOD WITCH,79,565.89,35,30,True
22414,DOORMAT NEIGHBOURHOOD WITCH,1043,5709.31,127,74,True
22415,WHITE TISSUE REAM,317,2520.15,204,156,True
22416,36 DOILIES SPACEBOY DESIGN,705,993.4499999999999,52,49,True
22416,SET OF 36 DOILIES SPACEBOY DESIGN,1188,1636.1999999999998,95,79,True
22416,SET OF 36 SPACEBOY PAPER DOILIES,50,72.5,7,7,True
22417,PACK OF 60 SPACEBOY CAKE CASES,20867,10465.49,911,521,True
22418,10 COLOUR SPACEBOY PEN,11892,9878.1,472,331,True
22418,"PEN, 10 COLOURS - SPACEBOY",24,20.4,1,1,True
22419,LIPSTICK PEN RED,5641,2350.86,287,191,True
22420,LIPSTICK PEN BABY PINK,1818,758.87,149,111,True
22421,LIPSTICK PEN FUSCHIA,3725,1526.48,239,172,True
22422,TOOTHPASTE TUBE PEN,2080,1088.1,149,119,True
22423,REGENCY CAKESTAND 3 TIER,24124,277656.25,3317,1314,True
22424,ENAMEL BREAD BIN CREAM,1300,15621.65,559,310,True
22425,ENAMEL COLANDER CREAM,692,3352.0099999999998,240,179,True
22425,ENAMEL COLLANDER CREAM,115,527.25,21,21,True
22426,ENAMEL WASH BOWL CREAM,1182,4073.3,273,182,True
22427,ENAMEL FLOWER JUG CREAM,3039,17471.23,702,460,True
22428,ENAMEL FIRE BUCKET CREAM,421,2910.9300000000003,158,126,True
22429,ENAMEL MEASURING JUG CREAM,2149,8867.29,526,364,True
22430,ENAMEL WATERING CAN CREAM,1288,5916.4400000000005,303,230,True
22431,WATERING CAN BLUE ELEPHANT,3179,6004.75,498,269,True
22432,WATERING CAN GREEN DINOSAUR,48,93.6,6,6,True
22432,WATERING CAN PINK BUNNY,3340,6110.9,424,261,True
22433,WATERING CAN GREEN DINOSAUR,2622,4728.62,347,207,True
22433,WATERING CAN PINK BUNNY,54,105.3,5,5,True
22434,BALLOON PUMP WITH 10 BALLOONS,2521,4654.13,262,203,True
22435,SET OF 9 HEART SHAPED BALLOONS,4716,5783.04,445,303,True
22436,12 COLOURED PARTY BALLOONS,4157,2637.85,255,173,True
22437,SET OF 9 BLACK SKULL BALLOONS,6332,5197.6,358,258,True
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1323,1636.65,129,117,True
22439,6 ROCKET BALLOONS,3699,2431.95,307,216,True
22440,BALLOON WATER BOMB PACK OF 35,8296,3224.52,258,187,True
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2515,5215.5,390,295,True
22442,GROW YOUR OWN FLOWERS SET OF 3,858,4653.66,164,140,True
22443,GROW YOUR OWN HERBS SET OF 3,648,4945.4400000000005,238,193,True
22444,GROW YOUR OWN PLANT IN A CAN,8960,10976.56,328,249,True
22445,PENCIL CASE GINGHAM FOREST,36,106.2,4,4,True
22445,PENCIL CASE LIFE IS BEAUTIFUL,1138,3311.3,208,144,True
22446,PIN CUSHION BABUSHKA PINK,219,627.2900000000001,58,40,True
22446,PIN CUSHION RUSSIAN DOLL PINK,114,381.90000000000003,26,24,True
22447,PIN CUSHION BABUSHKA BLUE,117,364.65000000000003,29,26,False
22447,PIN CUSHION RUSSIAN DOLL BLUE,64,214.4,19,18,False
22448,PIN CUSHION BABUSHKA RED,340,1088.8600000000001,70,54,False
22448,PIN CUSHION RUSSIAN DOLL RED,393,1220.55,34,29,False
22449,SILK PURSE BABUSHKA PINK,729,2437.08,157,111,True
22449,SILK PURSE RUSSIAN DOLL PINK,447,1449.45,77,58,True
22450,SILK PURSE BABUSHKA BLUE,431,1441.45,101,76,True
22450,SILK PURSE RUSSIAN DOLL BLUE,371,1218.8500000000001,65,51,True
22451,SILK PURSE BABUSHKA RED,668,2194.6,117,88,True
22451,SILK PURSE RUSSIAN DOLL RED,575,1854.25,80,59,True
22452,MEASURING TAPE BABUSHKA PINK,749,2111.35,124,96,False
22452,MEASURING TAPE RUSSIAN DOLL PINK,152,448.4,41,30,False
22453,MEASURING TAPE BABUSHKA BLUE,585,1651.35,82,61,True
22453,MEASURING TAPE RUSSIAN DOLL BLUE,102,300.9,27,22,True
22454,MEASURING TAPE BABUSHKA RED,707,1989.65,106,79,True
22454,MEASURING TAPE RUSSIAN DOLL RED,647,1755.05,57,46,True
22456,NATURAL SLATE CHALKBOARD LARGE,4016,17637.16,595,385,True
22457,NATURAL SLATE HEART CHALKBOARD,14187,40276.17,1637,874,True
22458,CAST IRON HOOK GARDEN FORK,1487,3599.6099999999997,151,121,True
22459,CAST IRON HOOK GARDEN TROWEL,1336,3164.96,148,124,True
22460,EMBOSSED GLASS TEALIGHT HOLDER,4259,5162.34,289,206,True
22461,SAVOY ART DECO CLOCK,394,3214.3,130,82,True
22464,HANGING METAL HEART LANTERN,7388,11530.56,645,397,True
22465,HANGING METAL STAR LANTERN,4325,6656.83,386,270,True
22466,FAIRY TALE COTTAGE NIGHT LIGHT,912,1717.1999999999998,81,74,True
22466,FAIRY TALE COTTAGE NIGHTLIGHT,4208,7389.599999999999,227,146,True
22467,GUMBALL COAT RACK,11460,26149.13,928,398,True
22468,BABUSHKA LIGHTS STRING OF 10,1630,10229.64,335,196,True
22469,HEART OF WICKER SMALL,26193,43316.54,1779,886,True
22470,HEART OF WICKER LARGE,17104,49859.5,1743,827,True
22471,TV DINNER TRAY AIR HOSTESS,553,2017.33,122,91,True
22472,"TRAY FOR TV DINNER , DOLLY GIRL",6,29.7,1,1,True
22472,TV DINNER TRAY DOLLY GIRL,1043,4614.57,202,130,True
22473,TV DINNER TRAY VINTAGE PAISLEY,732,2580.44,166,120,False
22474,SPACEBOY TV DINNER TRAY,888,3898.44,188,143,False
22474,"TRAY FOR TV DINNER ,SPACEBOY",6,29.7,1,1,False
22475,SKULL DESIGN TV DINNER TRAY,690,3052.9,200,115,True
22476,EMPIRE UNION JACK TV DINNER TRAY,1221,4079.47,188,145,True
22477,WATERING CAN GARDEN MARKER,2243,2967.45,183,155,True
22478,BIRDHOUSE GARDEN MARKER,2537,3336.85,216,176,True
22479,DAISY GARDEN MARKER,1832,2453.7,154,129,True
22480,RED TEA TOWEL CLASSIC DESIGN,2272,2730.56,245,197,True
22481,BLACK TEA TOWEL CLASSIC DESIGN,1110,1130.24,166,132,True
22482,BLUE TEA TOWEL CLASSIC DESIGN,2233,2627.09,201,154,True
22483,RED GINGHAM TEDDY BEAR,1812,5080.68,302,223,True
22485,SET OF 2 WOODEN MARKET CRATES,995,12146.25,341,280,True
22486,PLASMATRONIC LAMP,85,698.89,25,22,True
22487,WHITE WOOD GARDEN PLANT LADDER,1519,14256.96,808,611,True
22488,NATURAL SLATE RECTANGLE CHALKBOARD,6453,10285.61,653,426,True
22489,PACK OF 12 TRADITIONAL CRAYONS,17090,6889.77,609,417,True
22491,PACK OF 12 COLOURED PENCILS,7322,5831.36,360,264,True
22492,MINI PAINT SET VINTAGE,41507,25900.19,618,356,True
22492,MINI PAINT SET VINTAGE  BOY+ GIRL,1188,714.5999999999999,17,17,True
22493,PAINT YOUR OWN CANVAS SET,4505,7107.33,352,244,True
22494,EMERGENCY FIRST AID TIN,2502,3099.4,294,200,True
22495,SET OF 2 ROUND TINS CAMEMBERT,879,2322.33,189,165,True
22496,SET OF 2 ROUND TINS DUTCH CHEESE,698,1790.54,174,153,True
22497,SET OF 2 TINS VINTAGE BATHROOM,838,3511.5,205,160,True
22498,WOODEN REGATTA BUNTING,991,5704.45,294,211,True
22499,WOODEN UNION JACK BUNTING,3165,18251.280000000002,632,452,True
22500,SET OF 2 TINS JARDIN DE PROVENCE,553,2383.85,177,155,True
22501,PICNIC BASKET WICKER LARGE,2055,18794.25,497,346,True
22502,PICNIC BASKET WICKER 60 PIECES,61,39619.5,2,1,True
22502,PICNIC BASKET WICKER SMALL,2985,14945.6,566,335,True
22503,CABIN BAG VINTAGE PAISLEY,105,2417.15,35,29,False
22504,CABIN BAG VINTAGE RETROSPOT,269,5976.95,76,55,True
22505,MEMO BOARD COTTAGE DESIGN,3605,16599.89,655,397,True
22507,MEMO BOARD RETROSPOT  DESIGN,5208,23083.44,737,445,True
22508,DOORSTOP RETROSPOT HEART,2695,10283.5,577,400,True
22509,SEWING BOX RETROSPOT DESIGN,372,4640.4,172,142,True
22510,DOORSTOP RUSSIAN DOLL GINGHAM,38,142.5,22,20,False
22510,GINGHAM BABUSHKA DOORSTOP,270,623.86,60,53,False
22511,DOORSTOP RUSSIAN DOLL RETROSPOT,100,363.48,34,31,False
22511,RETROSPOT BABUSHKA DOORSTOP,287,613.37,67,63,False
22512,DOORSTOP RACING CAR DESIGN,375,888.23,63,54,True
22513,DOORSTOP FOOTBALL DESIGN,556,1675.96,143,106,True
22514,CHILDS GARDEN SPADE BLUE,1022,1978.6799999999998,193,151,True
22515,CHILDS GARDEN SPADE PINK,990,1908.48,166,139,True
22516,CHILDS GARDEN RAKE BLUE,786,1490.58,126,106,True
22517,CHILDS GARDEN RAKE PINK,772,1458.18,125,106,True
22518,CHILDS GARDEN BRUSH BLUE,1304,2515.38,201,141,True
22519,CHILDS GARDEN BRUSH PINK,1320,2554.98,203,142,True
22520,CHILDS GARDEN TROWEL BLUE,2185,1840.09,327,256,True
22521,CHILDS GARDEN TROWEL PINK,2196,1846.32,324,257,True
22522,CHILDS GARDEN FORK BLUE,2185,1815.1299999999999,307,249,True
22523,CHILDS GARDEN FORK PINK,2122,1783.4199999999998,313,248,True
22524,CHILDRENS GARDEN GLOVES BLUE,1735,2142.91,232,188,True
22525,CHILDRENS GARDEN GLOVES PINK,1741,2145.85,240,189,True
22526,WHEELBARROW FOR CHILDREN,518,6133.62,187,153,True
22528,GARDENERS KNEELING PAD,5363,6329.83,449,284,True
22529,MAGIC DRAWING SLATE GO TO THE FAIR,2295,916.38,136,114,True
22529,MAGIC SLATE GO TO THE FAIR,96,40.32,2,2,True
22530,MAGIC DRAWING SLATE DOLLY GIRL,9438,3781.8,371,281,True
22530,MAGIC SLATE DOLLY GIRL,192,80.64,4,4,True
22531,MAGIC DRAWING SLATE CIRCUS PARADE,7504,3053.76,332,249,True
22531,MAGIC SLATE CIRCUS PARADE,192,80.64,4,4,True
22532,MAGIC DRAWING SLATE LEAP FROG,2740,1041.3600000000001,154,129,True
22532,MAGIC SLATE LEAP FROG,96,40.32,2,2,True
22533,MAGIC DRAWING SLATE BAKE A CAKE,4399,1699.26,197,162,True
22533,MAGIC SLATE BAKE A CAKE,48,20.16,1,1,True
22534,MAGIC DRAWING SLATE SPACEBOY,11981,4833.3,461,349,True
22534,MAGIC SLATE SPACEBOY,288,120.96000000000001,6,6,True
22535,MAGIC DRAWING SLATE BUNNIES,3995,1588.6200000000001,251,201,True
22535,MAGIC SLATE BUNNIES AT HOME,288,120.96000000000001,6,6,True
22536,MAGIC DRAWING SLATE FIDO,360,151.2,8,8,True
22536,MAGIC DRAWING SLATE PURDEY,8378,3265.56,313,233,True
22536,MAGIC SLATE FIDO,288,120.96000000000001,6,6,True
22537,MAGIC DRAWING SLATE DINOSAUR,5563,2244.3,282,224,True
22537,MAGIC SLATE DINOSAUR,144,60.480000000000004,3,3,True
22538,MINI JIGSAW GO TO THE FAIR,1409,580.74,62,56,True
22539,MINI JIGSAW DOLLY GIRL,5512,2150.57,169,138,True
22540,MINI JIGSAW CIRCUS PARADE,6063,2337.06,151,114,True
22541,MINI JIGSAW LEAP FROG,1192,471.56,40,34,False
22543,MINI JIGSAW BAKE A CAKE,3198,1242.25,87,72,False
22544,MINI JIGSAW SPACEBOY,9209,3613.4,261,196,True
22545,MINI JIGSAW BUNNIES,2922,1158.09,123,100,True
22545,MINI JIGSAW BUNNIES AT HOME,432,181.44,9,9,True
22546,MINI JIGSAW FIDO,672,282.24,10,10,True
22546,MINI JIGSAW PURDEY,3637,1425.19,125,100,True
22547,MINI JIGSAW DINOSAUR,1864,752.43,109,84,True
22548,HEADS AND TAILS SPORTING FUN,3315,3873.1,375,293,True
22549,PICTURE DOMINOES,6222,8813.74,540,403,True
22550,HOLIDAY FUN LUDO,1921,6869.0,346,275,True
22551,PLASTERS IN TIN SPACEBOY,14623,23194.95,1156,616,True
22553,PLASTERS IN TIN SKULLS,7363,11913.75,905,507,True
22554,PLASTERS IN TIN WOODLAND ANIMALS,12824,20471.68,1097,587,True
22555,PLASTERS IN TIN MR STRONG,228,357.0,11,11,True
22555,PLASTERS IN TIN STRONGMAN,11048,17664.44,856,514,True
22556,PLASTERS IN TIN CIRCUS PARADE,13112,20950.16,1100,591,True
22557,PLASTERS IN TIN VINTAGE PAISLEY,9827,15614.59,991,580,True
22558,CLOTHES PEGS RETROSPOT PACK 24,13410,18411.74,1017,541,True
22559,SEASIDE FLYING DISC,1107,1340.85,115,100,True
22559,SEASIDE FRISBEE,303,360.51,21,21,True
22560,TRADITIONAL MODELLING CLAY,14393,16851.64,655,420,True
22561,WOODEN SCHOOL COLOURING SET,11158,17861.22,838,556,True
22562,MONSTERS STENCIL CRAFT,3938,4600.54,362,251,True
22563,HAPPY STENCIL CRAFT,5857,6756.4,481,293,True
22564,ALPHABET STENCIL CRAFT,4526,5137.01,312,208,True
22565,FELTCRAFT HAIRBANDS PINK + WHITE,72,61.199999999999996,6,6,True
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,1825,1549.6899999999998,214,169,True
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2654,2170.1,242,185,True
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",96,81.6,8,8,True
22567,20 DOLLY PEGS RETROSPOT,5385,6568.75,431,287,True
22568,FELTCRAFT CUSHION OWL,5312,19128.13,771,389,True
22569,FELTCRAFT CUSHION BUTTERFLY,5357,18865.21,679,360,True
22570,FELTCRAFT CUSHION RABBIT,5420,19282.55,677,351,True
22571,ROCKING HORSE RED CHRISTMAS,5293,4336.8099999999995,379,294,True
22572,ROCKING HORSE GREEN CHRISTMAS,3115,2560.39,264,211,True
22573,STAR WOODEN CHRISTMAS DECORATION,4502,3739.34,290,235,True
22574,HEART WOODEN CHRISTMAS DECORATION,4684,3980.62,309,253,True
22575,METAL MERRY CHRISTMAS WREATH,2807,5321.849999999999,299,207,True
22576,SWALLOW WOODEN CHRISTMAS DECORATION,2905,2456.77,243,191,True
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12969,6124.849999999999,726,516,True
22577,WOODEN HEART CHRISTMAS SCANDISPOT,36,30.6,1,1,True
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12180,5333.28,662,482,True
22578,WOODEN STAR CHRISTMAS SCANDISPOT,72,61.2,2,2,True
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6566,3161.14,457,344,True
22579,WOODEN TREE CHRISTMAS SCANDISPOT,96,81.6,3,3,True
22580,ADVENT CALENDAR GINGHAM SACK,1785,10338.230000000001,388,275,True
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2998,2282.2799999999997,263,208,True
22582,PACK OF 6 SWEETIE GIFT BOXES,2459,6025.36,252,225,True
22583,PACK OF 6 HANDBAG GIFT BOXES,1764,4455.6,284,250,True
22584,PACK OF 6 PANETTONE GIFT BOXES,226,513.91,14,14,True
22584,PACK OF 6 PANNETONE GIFT BOXES,4793,11725.48,498,408,True
22585,PACK OF 6 BIRDY GIFT TAGS,16784,19950.85,950,612,True
22586,FELTCRAFT HAIRBAND PINK AND BLUE,1975,1660.03,235,184,True
22587,FELTCRAFT HAIRBAND RED AND BLUE,1791,1503.6299999999999,239,189,True
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",204,154.68,6,6,True
22588,CARD HOLDER GINGHAM HEART,2541,6539.27,398,318,True
22588,CARDHOLDER GINGHAM HEART,102,216.9,2,2,True
22589,CARDHOLDER GINGHAM STAR,1225,3197.39,197,170,True
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1284,3474.14,174,148,True
22592,CARDHOLDER HOLLY WREATH METAL,1814,6730.6,251,207,True
22593,CHRISTMAS GINGHAM STAR,5067,4246.11,311,247,True
22594,CHRISTMAS GINGHAM TREE,4354,3661.12,290,232,True
22595,CHRISTMAS GINGHAM HEART,6125,5000.33,309,262,True
22595,GINGHAM HEART DECORATION,5951,4817.33,331,251,True
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,6080,5853.92,402,309,True
22597,CHRISTMAS MUSICAL ZINC HEART,1683,1327.59,92,84,True
22597,MUSICAL ZINC HEART DECORATION,2498,943.64,113,90,True
22598,CHRISTMAS MUSICAL ZINC TREE,1562,881.72,93,82,True
22599,CHRISTMAS MUSICAL ZINC STAR,2562,1374.74,131,114,True
22600,CHRISTMAS RETROSPOT STAR WOOD,4594,3793.3599999999997,345,278,True
22601,CHRISTMAS RETROSPOT ANGEL WOOD,4923,4016.0699999999997,330,257,True
22602,CHRISTMAS RETROSPOT HEART WOOD,4217,3384.77,241,199,True
22602,RETROSPOT WOODEN HEART DECORATION,1850,1552.22,164,132,True
22603,CHRISTMAS RETROSPOT TREE WOOD,3949,3239.65,301,236,True
22604,SET OF 4 NAPKIN CHARM CUTLERY,18,45.900000000000006,3,3,True
22604,SET OF 4 NAPKIN CHARMS CUTLERY,1906,4466.71,218,159,True
22605,WOODEN CROQUET GARDEN SET,1710,20813.81,548,377,True
22606,WOODEN SKITTLES GARDEN SET,1022,13722.74,337,269,True
22607,WOODEN ROUNDERS GARDEN SET,2406,20978.47,643,419,True
22608,PENS ASSORTED FUNKY JEWELED,5401,1406.29,98,75,True
22609,PENS ASSORTED SPACEBALL,6758,2221.1,152,118,True
22610,PENS ASSORTED FUNNY FACE,12170,4764.9800000000005,223,157,True
22611,VINTAGE UNION JACK SHOPPING BAG,896,4227.6,185,135,True
22612,TEA COSY VINTAGE UNION JACK,988,3885.93,96,83,True
22613,PACK OF 20 SPACEBOY NAPKINS,2962,2302.48,226,166,True
22614,PACK OF 12 SPACEBOY TISSUES,5427,1673.6499999999999,298,222,True
22615,PACK OF 12 CIRCUS PARADE TISSUES,3643,1084.09,136,110,False
22616,PACK OF 12 LONDON TISSUES,37084,10519.36,633,319,True
22617,BAKING SET SPACEBOY DESIGN,4165,19719.21,883,600,True
22618,COOKING SET RETROSPOT,696,6609.839999999999,224,180,True
22619,SET OF 6 SOLDIER SKITTLES,3762,13950.85,574,419,True
22619,SET Of 6 SOLDIER SKITTLES,16,60.0,3,3,True
22620,4 TRADITIONAL SPINNING TOPS,7559,9763.68,654,449,True
22621,TRADITIONAL KNITTING NANCY,8365,12780.57,719,507,True
22622,BOX OF VINTAGE ALPHABET BLOCKS,2833,27251.26,511,346,True
22623,BOX OF VINTAGE JIGSAW BLOCKS,2195,11129.42,500,334,True
22624,IVORY KITCHEN SCALES,2916,24137.48,1065,579,True
22625,RED KITCHEN SCALES,2360,19149.63,781,440,True
22626,BLACK KITCHEN SCALES,802,6619.43,305,200,True
22627,MINT KITCHEN SCALES,1476,12219.99,558,322,True
22628,PICNIC BOXES SET OF 3 RETROSPOT,1515,7051.25,250,172,True
22629,SPACEBOY LUNCH BOX,20271,36150.99,1108,456,True
22630,DOLLY GIRL LUNCH BOX,17340,30921.64,998,423,True
22631,CIRCUS PARADE LUNCH BOX,5871,10791.83,468,270,True
22631,CIRCUS PARADE LUNCHBOX,1,1.95,1,1,True
22632,HAND WARMER RED POLKA DOT,2592,4876.2,46,28,True
22632,HAND WARMER RED RETROSPOT,7578,15272.52,675,421,True
22633,HAND WARMER UNION JACK,8364,16857.36,790,473,True
22634,CHILDS BREAKFAST SET SPACEBOY,1627,15021.4,464,322,True
22635,CHILDS BREAKFAST SET DOLLY GIRL,1598,14787.949999999999,450,325,True
22636,CHILDS BREAKFAST SET CIRCUS PARADE,1565,12716.380000000001,460,312,True
22637,PIGGY BANK RETROSPOT,4278,10377.02,496,329,True
22638,SET OF 4 NAPKIN CHARMS CROWNS,357,640.12,59,56,False
22639,SET OF 4 NAPKIN CHARMS HEARTS,1598,3776.2200000000003,248,192,True
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,298,629.82,69,58,True
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,255,576.17,51,48,True
22641,SET OF 4 NAPKIN CHARMS INSTUMENT,12,30.6,2,2,True
22642,SET OF 4 NAPKIN CHARMS STARS,959,2230.7000000000003,130,113,True
22643,SET OF 4 NAPKIN CHARMS LEAVES,405,882.99,76,72,True
22644,CERAMIC CHERRY CAKE MONEY BANK,4583,6016.429999999999,465,304,True
22645,CERAMIC HEART CAKE MONEY BANK,120,159.6,5,5,True
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4563,6241.69,551,338,True
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8514,11187.26,697,404,True
22647,CERAMIC LOVE HEART MONEY BANK,1042,866.5,68,60,False
22649,STRAWBERRY CAKE TEAPOT,16,79.2,4,4,True
22649,STRAWBERRY FAIRY CAKE TEAPOT,2203,10577.95,410,198,True
22650,CERAMIC PIRATE CHEST MONEY BANK,1689,2403.45,221,150,True
22651,GENTLEMAN SHIRT REPAIR KIT,2923,2356.63,150,112,True
22652,TRAVEL SEWING KIT,9353,14859.81,716,440,True
22653,BUTTON BOX,2198,4158.36,231,156,True
22654,DELUXE SEWING KIT,2045,11611.27,440,300,True
22655,VINTAGE RED KITCHEN CABINET,75,12550.0,52,45,True
22656,VINTAGE BLUE KITCHEN CABINET,45,9290.0,37,30,True
22657,HEN & 2 CHICKS IN BASKET,59,50.15,7,7,False
22659,LUNCH BOX I LOVE LONDON,15156,26596.72,763,293,True
22659,LUNCHBOX I LOVE LONDON,1,1.95,1,1,True
22660,DOORMAT I LOVE LONDON,831,5136.67,148,96,True
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,8034,6365.84,536,246,True
22662,LUNCH BAG DOLLY GIRL DESIGN,9715,15305.19,872,426,True
22663,JUMBO BAG DOLLY GIRL DESIGN,5367,10206.78,526,268,True
22664,TOY TIDY DOLLY GIRL DESIGN,1304,2474.38,178,107,True
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2535,7172.81,507,326,True
22666,RECIPE BOX PANTRY YELLOW DESIGN,9600,27222.52,1277,701,True
22667,RECIPE BOX RETRO SPOT DESIGN,952,2674.0,175,138,True
22667,RECIPE BOX RETROSPOT,3841,10702.15,645,338,True
22668,PINK BABY BUNTING,3290,9236.86,381,296,True
22669,RED BABY BUNTING,2165,6266.75,334,263,True
22670,FRENCH WC SIGN BLUE METAL,4283,5136.36,315,218,True
22671,FRENCH LAUNDRY SIGN BLUE METAL,1618,2599.46,190,140,True
22672,FRENCH BATHROOM SIGN BLUE METAL,2723,4382.67,298,227,True
22673,FRENCH GARDEN SIGN BLUE METAL,1280,1577.34,168,130,True
22674,FRENCH TOILET SIGN BLUE METAL,2267,2741.48,243,182,True
22675,FRENCH KITCHEN SIGN BLUE METAL,2146,2599.91,226,179,True
22676,FRENCH BLUE METAL DOOR SIGN 1,1119,1402.39,154,71,True
22676,"FRENCH BLUE METAL DOOR SIGN, 1",560,700.0,67,55,True
22677,FRENCH BLUE METAL DOOR SIGN 2,942,1177.51,124,65,True
22677,"FRENCH BLUE METAL DOOR SIGN, 2",493,616.25,65,56,True
22678,FRENCH BLUE METAL DOOR SIGN 3,799,1001.18,113,63,True
22678,"FRENCH BLUE METAL DOOR SIGN, 3",486,607.5,59,50,True
22679,FRENCH BLUE METAL DOOR SIGN 4,695,870.57,102,59,False
22679,"FRENCH BLUE METAL DOOR SIGN, 4",459,573.75,54,48,False
22680,FRENCH BLUE METAL DOOR SIGN 5,775,969.97,107,65,True
22680,"FRENCH BLUE METAL DOOR SIGN, 5",465,581.25,56,51,True
22681,FRENCH BLUE METAL DOOR SIGN 6,652,816.82,86,49,True
22681,"FRENCH BLUE METAL DOOR SIGN, 6",420,525.0,46,43,True
22682,FRENCH BLUE METAL DOOR SIGN 7,658,823.11,85,55,True
22682,"FRENCH BLUE METAL DOOR SIGN, 7",438,547.5,53,47,True
22683,FRENCH BLUE METAL DOOR SIGN 8,598,749.32,83,56,True
