CustomerID,Country,Recency,Frequency,Monetary,AvgBasketValue,ProductDiversity,Tenure,AvgInterpurchase,R_score,F_score,M_score,RFM_sum,RFM_segment,segment,PredictedCLV_6m
13489,United Kingdom,105,4,449.52,112.38,11,189,62.7,3,3,2,8,Regular,At-Risk,8.71
13490,United Kingdom,654,1,154.25,154.25,8,0,0.0,1,1,1,3,Lost,At-Risk,2.06
13491,United Kingdom,52,27,4467.66,165.47,144,681,25.7,4,5,5,14,Champions,VIP,173.91
13492,Switzerland,136,3,1269.84,423.28,38,78,38.5,3,3,4,10,Regular,Occasional,64.38
13493,Switzerland,275,2,498.63,249.32,5,11,11.0,2,2,2,6,Lost,At-Risk,13.77
13494,United Kingdom,312,1,316.26,316.26,18,0,0.0,2,1,2,5,Lost,Occasional,1.71
13495,United Kingdom,8,10,4863.31,486.33,59,724,80.1,5,5,5,15,Champions,VIP,924.03
13496,United Kingdom,11,2,653.33,326.67,28,349,349.0,5,2,3,10,New / Promising,Loyal,64.63
13497,United Kingdom,283,6,1166.83,194.47,52,386,76.8,2,4,3,9,At-Risk,Loyal,11.58
13498,United Kingdom,730,1,327.38,327.38,17,0,0.0,1,1,2,4,Lost,Occasional,6.98
13499,United Kingdom,18,5,1159.11,231.82,31,252,62.5,5,4,3,12,Regular,Loyal,25.95
13500,United Kingdom,23,4,1466.3,366.58,77,378,125.3,4,3,4,11,Regular,Loyal,35.73
13501,Switzerland,288,3,2885.11,961.7,90,282,140.5,2,3,4,9,At-Risk,Occasional,45.72
13502,United Kingdom,17,5,780.5,156.1,28,531,132.2,5,4,3,12,Regular,Loyal,72.15
13503,United Kingdom,71,5,1778.04,355.61,157,589,147.2,3,4,4,11,Loyal,Loyal,97.98
13504,United Kingdom,64,1,295.93,295.93,22,0,0.0,3,1,2,6,Regular,Occasional,7.8
13505,Switzerland,73,4,3633.63,908.41,181,159,52.7,3,3,5,11,Regular,VIP,935.05
13506,United Kingdom,316,5,1338.08,267.62,55,144,35.8,2,4,4,10,Loyal,Occasional,11.94
13507,United Kingdom,3,4,2479.16,619.79,146,142,47.0,5,3,4,12,Regular,VIP,74.84
13508,United Kingdom,244,2,287.05,143.52,27,399,399.0,2,2,2,6,Lost,At-Risk,2.87
13509,United Kingdom,9,7,1099.72,157.1,26,498,82.7,5,4,3,12,Regular,Loyal,52.47
13510,United Kingdom,1,11,4558.29,414.39,176,717,71.1,5,5,5,15,Champions,VIP,389.08
13511,United Kingdom,677,1,282.76,282.76,5,0,0.0,1,1,1,3,Lost,At-Risk,13.27
13512,United Kingdom,261,4,713.39,178.35,31,322,107.0,2,3,3,8,At-Risk,Occasional,20.8
13513,United Kingdom,127,3,824.59,274.86,32,528,263.5,3,3,3,9,Regular,Occasional,20.12
13514,United Kingdom,74,4,815.9,203.98,15,608,202.3,3,3,3,9,Regular,Loyal,17.69
13515,United Kingdom,73,6,1265.82,210.97,64,571,113.8,3,4,4,11,Loyal,Loyal,31.4
13516,United Kingdom,21,4,1685.26,421.32,55,396,132.0,4,3,4,11,Regular,Loyal,219.85
13517,United Kingdom,60,3,2128.42,709.47,125,120,60.0,3,3,4,10,Regular,Loyal,8.89
13518,United Kingdom,86,1,627.16,627.16,36,0,0.0,3,1,3,7,Regular,Occasional,8.84
13519,United Kingdom,78,2,343.21,171.6,19,364,364.0,3,2,2,7,Regular,At-Risk,6.38
13520,Switzerland,59,11,5446.0,495.09,80,663,66.0,4,5,5,14,Champions,VIP,765.59
13521,United Kingdom,1,3,1070.47,356.82,312,8,3.5,5,3,3,11,Regular,Loyal,3.63
13522,United Kingdom,30,1,125.8,125.8,5,0,0.0,4,1,1,6,New / Promising,At-Risk,7.51
13523,United Kingdom,33,6,4534.57,755.76,177,369,73.4,4,4,5,13,Champions,VIP,283.0
13524,United Kingdom,41,5,680.18,136.04,17,179,44.2,4,4,3,11,Regular,Loyal,97.23
13525,United Kingdom,15,2,628.78,314.39,5,233,233.0,5,2,3,10,New / Promising,Loyal,94.7
13526,United Kingdom,738,2,1182.0,591.0,29,0,0.0,1,2,3,6,Lost,Occasional,19.04
13527,United Kingdom,34,12,4541.29,378.44,266,653,59.0,4,5,5,14,Champions,VIP,263.5
13529,United Kingdom,79,2,307.76,153.88,15,125,125.0,3,2,2,7,Regular,At-Risk,3.43
13530,United Kingdom,634,1,402.98,402.98,18,0,0.0,1,1,2,4,Lost,Occasional,5.51
13531,United Kingdom,205,6,1433.07,238.84,44,531,106.0,2,4,4,10,Loyal,Loyal,33.92
13532,United Kingdom,34,1,210.31,210.31,66,0,0.0,4,1,1,6,New / Promising,Loyal,13.79
13533,United Kingdom,183,3,269.09,89.7,61,84,42.0,3,3,1,7,Regular,At-Risk,3.78
13534,United Kingdom,2,35,7720.9,220.6,163,517,14.8,5,5,5,15,Champions,VIP,3247.65
13535,United Kingdom,403,1,89.5,89.5,1,0,0.0,2,1,1,4,Lost,At-Risk,0.83
13536,United Kingdom,1,7,3444.39,492.06,91,74,11.8,5,4,5,14,Champions,VIP,1732.32
13537,United Kingdom,426,2,717.85,358.92,38,26,26.0,1,2,3,6,Lost,Occasional,15.64
13538,United Kingdom,43,12,3103.13,258.59,105,632,57.0,4,5,5,14,Champions,VIP,247.19
13539,United Kingdom,86,7,1569.36,224.19,69,504,83.5,3,4,4,11,Loyal,Loyal,26.32
13540,United Kingdom,467,3,632.39,210.8,26,188,94.0,1,3,3,7,At-Risk,Occasional,19.4
13541,United Kingdom,427,2,785.25,392.62,10,143,143.0,1,2,3,6,Lost,Occasional,18.05
13542,United Kingdom,377,17,3959.4900000000002,232.91,98,352,21.6,2,5,5,12,Loyal,VIP,2.65
13543,United Kingdom,634,2,1439.61,719.8,37,52,52.0,1,2,4,7,Lost,Occasional,7.01
13544,United Kingdom,40,6,790.2,131.7,219,605,120.6,4,4,3,11,Regular,Loyal,4.68
13545,United Kingdom,391,2,364.93,182.46,54,153,153.0,2,2,2,6,Lost,Occasional,31.64
13546,United Kingdom,12,5,1086.24,217.25,95,411,102.5,5,4,3,12,Regular,Loyal,28.97
13547,United Kingdom,408,1,164.53,164.53,43,0,0.0,2,1,1,4,Lost,At-Risk,1.4
13548,United Kingdom,96,3,901.4399999999999,300.48,169,375,187.0,3,3,3,9,Regular,Loyal,2.74
13549,United Kingdom,26,8,1005.8,125.72,44,361,51.3,4,4,3,11,Regular,Loyal,72.23
13550,United Kingdom,383,1,342.55,342.55,40,0,0.0,2,1,2,5,Lost,Occasional,4.75
13551,United Kingdom,319,2,244.20000000000002,122.1,5,346,346.0,2,2,1,5,Lost,At-Risk,9.37
13552,United Kingdom,66,22,6948.92,315.86,162,592,27.9,3,5,5,13,Loyal,VIP,807.68
13553,United Kingdom,675,1,499.6,499.6,85,0,0.0,1,1,2,4,Lost,Occasional,21.89
13554,United Kingdom,380,7,1629.35,232.76,156,66,10.7,2,4,4,10,Loyal,Loyal,4.89
13555,United Kingdom,74,13,8891.84,683.99,264,615,51.1,3,5,5,13,Loyal,VIP,440.8
13556,United Kingdom,429,2,200.82,100.41,8,6,6.0,1,2,1,4,Lost,At-Risk,7.96
13557,United Kingdom,28,13,3032.2599999999998,233.25,126,702,58.0,4,5,5,14,Champions,VIP,154.73
13558,United Kingdom,6,4,594.52,148.63,123,62,20.3,5,3,2,10,Regular,Loyal,18.98
13559,United Kingdom,513,2,990.0,495.0,1,30,30.0,1,2,3,6,Lost,Occasional,14.7
13560,United Kingdom,7,1,171.42000000000002,171.42,32,0,0.0,5,1,1,7,New / Promising,Loyal,6.99
13561,United Kingdom,216,11,1803.4,163.95,131,433,43.0,2,5,4,11,Loyal,Loyal,43.75
13562,United Kingdom,82,8,4838.18,604.77,88,612,87.0,3,4,5,12,Loyal,VIP,913.07
13563,United Kingdom,84,2,777.53,388.76,49,55,55.0,3,2,3,8,Regular,Occasional,11.26
13564,United Kingdom,354,36,15880.22,441.12,483,383,10.5,2,5,5,12,Loyal,VIP,14.58
13565,United Kingdom,19,3,414.8,138.27,45,391,195.5,5,3,2,10,Regular,Loyal,2.72
13566,United Kingdom,41,5,1684.75,336.95,262,598,149.2,4,4,4,12,Champions,Loyal,58.69
13567,United Kingdom,428,4,1079.29,269.82,180,113,37.3,1,3,3,7,At-Risk,Occasional,14.21
13568,United Kingdom,173,1,187.05,187.05,41,0,0.0,3,1,1,5,Regular,At-Risk,1.53
13569,United Kingdom,17,4,725.04,181.26,139,411,136.3,5,3,3,11,Regular,Loyal,36.23
13570,United Kingdom,243,1,239.49,239.49,27,0,0.0,2,1,1,4,Lost,At-Risk,1.69
13571,United Kingdom,13,26,4537.26,174.51,263,718,28.2,5,5,5,15,Champions,VIP,825.47
13572,United Kingdom,206,1,1384.25,1384.25,32,0,0.0,2,1,4,7,Lost,Occasional,15.5
13573,United Kingdom,50,6,903.07,150.51,72,586,116.6,4,4,3,11,Regular,Loyal,42.29
13574,United Kingdom,411,1,404.45,404.45,84,0,0.0,1,1,2,4,Lost,Occasional,6.45
13575,United Kingdom,23,5,732.07,146.41,41,152,37.8,4,4,3,11,Regular,Loyal,48.29
13576,United Kingdom,10,28,11202.59,400.09,145,721,26.2,5,5,5,15,Champions,VIP,2782.04
13577,United Kingdom,25,11,3484.28,316.75,101,699,69.6,4,5,5,14,Champions,VIP,845.71
13578,United Kingdom,409,1,147.66,147.66,9,0,0.0,2,1,1,4,Lost,At-Risk,2.15
13579,United Kingdom,15,5,1374.34,274.87,72,644,160.5,5,4,4,13,Champions,Loyal,100.95
13580,United Kingdom,406,1,107.75,107.75,5,0,0.0,2,1,1,4,Lost,At-Risk,0.8
13581,United Kingdom,309,2,280.53000000000003,140.27,32,104,104.0,2,2,1,5,Lost,At-Risk,19.87
13582,United Kingdom,390,2,241.68,120.84,10,227,227.0,2,2,1,5,Lost,At-Risk,40.87
13583,United Kingdom,156,2,1445.03,722.52,92,523,523.0,3,2,4,9,Regular,Occasional,2.8
13584,United Kingdom,307,3,385.7,128.57,74,369,184.0,2,3,2,7,Regular,Occasional,6.89
13585,United Kingdom,531,3,684.54,228.18,29,207,103.5,1,3,3,7,At-Risk,Occasional,15.92
13586,United Kingdom,541,1,127.28,127.28,20,0,0.0,1,1,1,3,Lost,At-Risk,3.77
13587,United Kingdom,64,4,1673.5,418.38,27,599,199.7,3,3,4,10,Regular,Loyal,129.37
13588,United Kingdom,16,9,2478.95,275.44,131,239,29.5,5,5,4,14,Champions,VIP,342.62
13589,United Kingdom,15,6,1120.74,186.79,48,719,143.2,5,4,3,12,Regular,Loyal,23.63
13590,United Kingdom,11,18,6336.04,352.0,255,726,42.4,5,5,5,15,Champions,VIP,1340.5
13591,United Kingdom,65,7,2093.94,299.13,89,660,109.7,3,4,4,11,Loyal,Loyal,78.81
13592,United Kingdom,36,4,247.96,61.99,15,228,76.0,4,3,1,8,Regular,At-Risk,31.95
13593,United Kingdom,108,14,5493.29,392.38,212,538,41.1,3,5,5,13,Loyal,VIP,300.53
13594,United Kingdom,53,2,533.32,266.66,31,432,432.0,4,2,2,8,New / Promising,Loyal,7.4
13595,United Kingdom,517,3,784.48,261.49,114,129,64.5,1,3,3,7,At-Risk,Occasional,8.16
13596,United Kingdom,6,2,664.11,332.06,133,7,7.0,5,2,3,10,New / Promising,Loyal,13.68
13597,United Kingdom,400,2,396.71,198.36,17,2,2.0,2,2,2,6,Lost,At-Risk,6.18
13598,United Kingdom,47,5,761.96,152.39,78,604,151.0,4,4,3,11,Regular,Loyal,14.75
13599,United Kingdom,1,33,9811.04,297.3,235,737,22.8,5,5,5,15,Champions,VIP,1939.17
13600,United Kingdom,312,2,518.42,259.21,35,321,321.0,2,2,2,6,Lost,Occasional,13.32
13601,United Kingdom,45,4,1159.99,290.0,160,501,167.0,4,3,3,10,Regular,Loyal,4.52
13602,United Kingdom,65,4,1025.17,256.29,49,495,165.0,3,3,3,9,Regular,Loyal,18.67
13603,United Kingdom,26,1,164.34,164.34,27,0,0.0,4,1,1,6,New / Promising,At-Risk,1.95
13604,United Kingdom,659,1,717.62,717.62,21,0,0.0,1,1,3,5,Lost,Occasional,9.19
13605,United Kingdom,387,2,522.67,261.33,50,184,184.0,2,2,2,6,Lost,Occasional,13.92
13606,United Kingdom,29,3,276.75,92.25,40,282,141.0,4,3,1,8,Regular,Loyal,1.2
13607,United Kingdom,40,2,1075.81,537.9,110,362,362.0,4,2,3,9,New / Promising,Loyal,26.91
13608,United Kingdom,541,1,232.05,232.05,31,0,0.0,1,1,1,3,Lost,Occasional,2.68
13609,United Kingdom,593,1,167.35,167.35,7,0,0.0,1,1,1,3,Lost,At-Risk,2.03
13610,United Kingdom,12,14,2102.46,150.18,308,691,52.5,5,5,4,14,Champions,VIP,353.78
13611,United Kingdom,89,10,3297.93,329.79,170,647,71.6,3,5,5,13,Loyal,VIP,102.79
13612,United Kingdom,633,1,818.29,818.29,50,0,0.0,1,1,3,5,Lost,Occasional,9.5
13613,United Kingdom,453,5,1039.85,207.97,50,207,51.8,1,4,3,8,At-Risk,Occasional,4.17
13614,United Kingdom,24,6,2332.74,388.79,227,527,105.0,4,4,4,12,Champions,VIP,146.76
13615,United Kingdom,319,8,6272.53,784.07,259,361,51.1,2,4,5,11,Loyal,VIP,164.03
13616,United Kingdom,568,2,283.85,141.93,31,122,122.0,1,2,1,4,Lost,At-Risk,15.38
13617,United Kingdom,40,8,1278.75,159.84,48,454,64.6,4,4,4,12,Champions,Loyal,112.17
13618,United Kingdom,174,1,177.34,177.34,13,0,0.0,3,1,1,5,Regular,At-Risk,2.92
13619,United Kingdom,545,2,223.44,111.72,38,129,129.0,1,2,1,4,Lost,At-Risk,14.8
13620,United Kingdom,528,1,112.34,112.34,5,0,0.0,1,1,1,3,Lost,At-Risk,1.34
13621,United Kingdom,117,1,213.85,213.85,19,0,0.0,3,1,1,5,Regular,At-Risk,5.87
13622,United Kingdom,696,1,658.95,658.95,32,0,0.0,1,1,3,5,Lost,Occasional,5.4
13623,United Kingdom,31,10,2533.06,253.31,211,706,77.9,4,5,4,13,Champions,VIP,317.95
13624,United Kingdom,388,1,462.08,462.08,22,0,0.0,2,1,2,5,Lost,Occasional,44.88
13625,United Kingdom,597,1,301.26,301.26,21,0,0.0,1,1,2,4,Lost,Occasional,50.07
13626,United Kingdom,253,2,707.04,353.52,44,126,126.0,2,2,3,7,Lost,Occasional,5.26
13627,United Kingdom,59,7,2245.9,320.84,118,581,96.3,4,4,4,12,Champions,Loyal,76.95
13628,United Kingdom,676,1,310.14,310.14,16,0,0.0,1,1,2,4,Lost,Occasional,8.85
13629,United Kingdom,23,19,13370.86,703.73,28,642,35.2,4,5,5,14,Champions,VIP,2230.92
13630,United Kingdom,5,7,2031.78,290.25,51,280,46.2,5,4,4,13,Champions,Loyal,348.54
13631,United Kingdom,100,11,3070.42,279.13,6,167,16.5,3,5,5,13,Loyal,Loyal,12.26
13632,United Kingdom,25,8,3645.81,455.73,166,586,83.4,4,4,5,13,Champions,VIP,416.24
13634,United Kingdom,33,15,4988.08,332.54,267,664,47.0,4,5,5,14,Champions,VIP,429.63
13635,United Kingdom,68,4,2999.16,749.79,135,671,223.3,3,3,5,11,Regular,VIP,14.4
13636,United Kingdom,37,5,949.12,189.82,57,248,61.8,4,4,3,11,Regular,Loyal,26.46
13637,United Kingdom,52,3,803.05,267.68,78,174,87.0,4,3,3,10,Regular,Loyal,36.0
13638,United Kingdom,16,1,122.64,122.64,8,0,0.0,5,1,1,7,New / Promising,At-Risk,0.69
13639,United Kingdom,74,2,1346.27,673.14,49,362,362.0,3,2,4,9,Regular,Occasional,11.35
13640,United Kingdom,611,1,405.0,405.0,4,0,0.0,1,1,2,4,Lost,Occasional,1.87
13641,United Kingdom,641,4,942.37,235.59,40,93,30.7,1,3,3,7,At-Risk,Occasional,1.99
13642,United Kingdom,216,4,472.2,118.05,93,217,72.3,2,3,2,7,Regular,Loyal,40.14
13643,United Kingdom,31,10,2156.77,215.68,71,700,77.2,4,5,4,13,Champions,Loyal,348.78
13644,United Kingdom,16,4,2624.26,656.06,144,89,29.3,5,3,4,12,Regular,VIP,109.31
13645,United Kingdom,120,1,252.1,252.1,5,0,0.0,3,1,1,5,Regular,At-Risk,22.07
13646,United Kingdom,400,2,326.25,163.12,58,0,0.0,2,2,2,6,Lost,Occasional,4.46
13647,United Kingdom,10,8,3041.68,380.21,98,593,84.3,5,4,5,14,Champions,VIP,355.39
13648,United Kingdom,400,8,1759.07,219.88,94,337,47.7,2,4,4,10,Loyal,Loyal,22.41
13649,United Kingdom,257,6,1453.68,242.28,97,270,53.4,2,4,4,10,Loyal,Loyal,29.54
13650,United Kingdom,17,10,3288.0,328.8,127,666,73.6,5,5,5,15,Champions,VIP,488.82
13651,United Kingdom,40,2,211.85,105.92,13,342,342.0,4,2,1,7,New / Promising,At-Risk,2.86
13652,United Kingdom,46,5,2262.05,452.41,116,606,151.0,4,4,4,12,Champions,Loyal,76.07
13653,United Kingdom,488,1,152.2,152.2,9,0,0.0,1,1,1,3,Lost,At-Risk,3.34
13654,United Kingdom,43,11,6308.0,573.45,262,694,69.0,4,5,5,14,Champions,VIP,1002.34
13655,United Kingdom,114,6,2280.5099999999998,380.08,103,477,95.2,3,4,4,11,Loyal,Loyal,138.27
13656,United Kingdom,165,4,1078.85,269.71,81,430,143.0,3,3,3,9,Regular,Loyal,8.21
13657,United Kingdom,11,2,382.14,191.07,16,190,190.0,5,2,2,9,New / Promising,Loyal,2.85
13658,United Kingdom,10,9,6025.5,669.5,164,662,82.5,5,5,5,15,Champions,VIP,696.63
13659,United Kingdom,206,12,4884.68,407.06,224,455,41.0,2,5,5,12,Loyal,VIP,75.51
13660,United Kingdom,400,1,306.64,306.64,39,0,0.0,2,1,2,5,Lost,Occasional,8.59
13661,United Kingdom,603,1,325.24,325.24,17,0,0.0,1,1,2,4,Lost,Occasional,6.76
13662,United Kingdom,86,11,2233.61,203.06,126,572,57.1,3,5,4,12,Loyal,Loyal,182.35
13663,United Kingdom,179,5,2047.51,409.5,87,467,116.5,3,4,4,11,Loyal,Occasional,105.35
13665,United Kingdom,386,3,1711.66,570.55,97,117,58.5,2,3,4,9,At-Risk,Occasional,13.66
13666,United Kingdom,60,5,127.05,25.41,18,675,168.5,3,4,1,8,Regular,At-Risk,115.97
13667,United Kingdom,149,1,299.05,299.05,82,0,0.0,3,1,2,6,Regular,Occasional,4.77
13668,United Kingdom,3,35,12948.48,369.96,411,725,20.9,5,5,5,15,Champions,VIP,1703.54
13669,United Kingdom,51,3,413.55,137.85,13,356,177.5,4,3,2,9,Regular,At-Risk,4.81
13670,United Kingdom,75,1,349.7,349.7,25,0,0.0,3,1,2,6,Regular,Occasional,1.34
13671,United Kingdom,395,1,172.6,172.6,61,0,0.0,2,1,1,4,Lost,At-Risk,5.77
13672,United Kingdom,301,3,419.92,139.97,13,429,214.0,2,3,2,7,Regular,At-Risk,71.13
13673,United Kingdom,19,2,387.44,193.72,47,13,13.0,5,2,2,9,New / Promising,Loyal,23.61
13674,United Kingdom,433,1,240.68,240.68,14,0,0.0,1,1,1,3,Lost,At-Risk,2.8
13675,United Kingdom,151,2,486.82,243.41,25,133,133.0,3,2,2,7,Regular,Occasional,70.0
13676,United Kingdom,539,2,243.9,121.95,13,80,80.0,1,2,1,4,Lost,At-Risk,6.16
13677,United Kingdom,405,2,551.24,275.62,98,115,115.0,2,2,2,6,Lost,Occasional,20.37
13678,United Kingdom,152,1,232.6,232.6,16,0,0.0,3,1,1,5,Regular,At-Risk,3.52
13679,United Kingdom,494,3,281.26,93.75,44,241,120.5,1,3,1,5,Regular,At-Risk,17.38
13680,United Kingdom,1,12,11419.67,951.64,354,733,66.3,5,5,5,15,Champions,VIP,1798.99
13681,United Kingdom,18,4,827.83,206.96,37,137,45.3,5,3,3,11,Regular,Loyal,25.43
13682,United Kingdom,187,1,59.5,59.5,3,0,0.0,3,1,1,5,Regular,At-Risk,0.44
13683,United Kingdom,458,1,258.6,258.6,10,0,0.0,1,1,1,3,Lost,At-Risk,5.11
13684,United Kingdom,286,4,594.88,148.72,81,335,111.0,2,3,2,7,Regular,Loyal,42.68
13685,United Kingdom,3,7,3119.44,445.63,29,57,9.2,5,4,5,14,Champions,Loyal,1163.0
13686,United Kingdom,183,3,409.04,136.35,27,218,109.0,3,3,2,8,Regular,At-Risk,3.32
13687,United Kingdom,438,1,11880.84,11880.84,45,0,0.0,1,1,5,7,Lost,Occasional,0.0
13688,United Kingdom,635,1,375.5,375.5,5,0,0.0,1,1,2,4,Lost,Occasional,6.96
13689,United Kingdom,63,2,1259.5,629.75,6,381,381.0,3,2,4,9,Regular,Occasional,34.09
13690,United Kingdom,59,1,172.25,172.25,9,0,0.0,4,1,1,6,New / Promising,At-Risk,8.25
13691,United Kingdom,396,1,210.78,210.78,53,0,0.0,2,1,1,4,Lost,Occasional,22.13
13692,United Kingdom,25,5,3114.4,622.88,83,395,98.5,4,4,5,13,Champions,VIP,232.15
13693,United Kingdom,374,9,2011.82,223.54,78,358,44.2,2,5,4,11,Loyal,Loyal,25.16
13694,United Kingdom,4,143,195640.69,1368.12,896,731,4.8,5,5,5,15,Champions,VIP,38008.06
13695,United Kingdom,31,16,2770.73,173.17,47,546,36.1,4,5,4,13,Champions,Loyal,561.75
13696,United Kingdom,422,3,2020.4,673.47,24,244,121.5,1,3,4,8,At-Risk,Occasional,9.06
13697,United Kingdom,39,1,151.3,151.3,12,0,0.0,4,1,1,6,New / Promising,At-Risk,3.13
13698,United Kingdom,597,2,451.73,225.86,31,85,85.0,1,2,2,5,Lost,Occasional,5.73
13699,United Kingdom,155,2,764.15,382.08,33,395,395.0,3,2,3,8,Regular,Occasional,63.58
13700,United Kingdom,26,13,2596.97,199.77,163,644,53.3,4,5,4,13,Champions,VIP,178.2
13701,United Kingdom,447,1,161.0,161.0,9,0,0.0,1,1,1,3,Lost,At-Risk,2.46
13702,United Kingdom,446,1,135.18,135.18,5,0,0.0,1,1,1,3,Lost,At-Risk,2.06
13703,United Kingdom,318,2,425.56,212.78,36,96,96.0,2,2,2,6,Lost,Occasional,2.76
13704,United Kingdom,5,9,2308.06,256.45,111,83,10.1,5,5,4,14,Champions,VIP,702.99
13705,United Kingdom,8,7,1717.19,245.31,55,616,102.2,5,4,4,13,Champions,Loyal,258.63
13706,United Kingdom,303,2,631.17,315.58,38,324,324.0,2,2,3,7,Lost,Occasional,9.08
13707,United Kingdom,267,5,3365.86,673.17,142,269,67.0,2,4,5,11,Loyal,Occasional,106.56
13708,United Kingdom,271,1,283.33,283.33,48,0,0.0,2,1,1,4,Lost,Occasional,8.4
13709,United Kingdom,4,18,7571.35,420.63,296,693,40.5,5,5,5,15,Champions,VIP,1816.87
13710,United Kingdom,32,3,509.52,169.84,13,580,289.5,4,3,2,9,Regular,Loyal,23.38
13711,United Kingdom,219,9,1792.26,199.14,80,505,62.8,2,5,4,11,Loyal,Loyal,40.95
13712,United Kingdom,247,2,766.42,383.21,32,364,364.0,2,2,3,7,Lost,Occasional,22.2
13713,United Kingdom,408,3,740.76,246.92,70,174,87.0,2,3,3,8,At-Risk,Occasional,58.1
13714,United Kingdom,465,1,161.35,161.35,30,0,0.0,1,1,1,3,Lost,At-Risk,1.31
13715,United Kingdom,281,17,8153.04,479.59,277,357,21.8,2,5,5,12,Loyal,VIP,37.77
13716,United Kingdom,269,1,138.28,138.28,21,0,0.0,2,1,1,4,Lost,At-Risk,3.27
13717,United Kingdom,32,8,1763.3,220.41,110,453,64.1,4,4,4,12,Champions,Loyal,140.0
13718,United Kingdom,246,2,306.55,153.28,9,49,49.0,2,2,2,6,Lost,At-Risk,4.99
13719,United Kingdom,15,11,2782.1,252.92,193,556,55.1,5,5,4,14,Champions,VIP,378.12
13720,United Kingdom,117,4,799.9,199.98,42,138,45.3,3,3,3,9,Regular,Loyal,7.34
13721,United Kingdom,36,2,741.54,370.77,41,358,358.0,4,2,3,9,New / Promising,Loyal,24.66
13722,United Kingdom,132,10,5635.41,563.54,137,514,57.0,3,5,5,13,Loyal,VIP,123.29
13723,United Kingdom,217,6,1194.08,199.01,51,394,78.6,2,4,3,9,At-Risk,Loyal,3.3
13724,United Kingdom,637,1,213.01,213.01,39,0,0.0,1,1,1,3,Lost,At-Risk,1.86
13725,United Kingdom,50,8,1980.56,247.57,95,258,36.6,4,4,4,12,Champions,Loyal,148.04
13726,United Kingdom,39,2,1079.66,539.83,39,61,61.0,4,2,3,9,New / Promising,Occasional,5.44
13727,United Kingdom,29,8,1074.15,134.27,74,701,99.9,4,4,3,11,Regular,Loyal,23.19
13728,United Kingdom,37,16,2855.17,178.45,75,693,45.5,4,5,4,13,Champions,VIP,235.98
13729,United Kingdom,436,3,724.73,241.58,36,248,123.5,1,3,3,7,At-Risk,Occasional,33.12
13730,United Kingdom,136,2,752.6,376.3,38,25,25.0,3,2,3,8,Regular,Occasional,8.21
13731,United Kingdom,219,2,610.59,305.3,36,27,27.0,2,2,3,7,Lost,Occasional,8.39
13732,United Kingdom,28,1,491.86,491.86,33,0,0.0,4,1,2,7,New / Promising,Occasional,5.37
13733,United Kingdom,411,2,487.03,243.52,28,324,324.0,1,2,2,5,Lost,Occasional,45.99
13734,United Kingdom,509,4,6695.69,1673.92,24,94,31.0,1,3,5,9,At-Risk,Occasional,1.28
13735,United Kingdom,25,13,9762.77,750.98,362,701,58.0,4,5,5,14,Champions,VIP,966.63
13736,United Kingdom,5,7,2752.47,393.21,325,728,121.0,5,4,4,13,Champions,VIP,236.97
13737,United Kingdom,200,1,339.6,339.6,29,0,0.0,2,1,2,5,Lost,Occasional,1.78
13738,United Kingdom,396,1,434.78000000000003,434.78,88,0,0.0,2,1,2,5,Lost,Occasional,6.25
13739,United Kingdom,18,2,292.2,146.1,6,509,509.0,5,2,2,9,New / Promising,At-Risk,3.75
13740,United Kingdom,241,5,1582.77,316.55,83,496,123.8,2,4,4,10,Loyal,Occasional,17.65
13741,United Kingdom,72,3,668.43,222.81,34,145,72.5,3,3,3,9,Regular,Loyal,7.29
13742,United Kingdom,17,12,3107.87,258.99,200,303,27.1,5,5,5,15,Champions,VIP,393.83
13743,United Kingdom,3,7,1341.6,191.66,8,256,42.2,5,4,4,13,Champions,Loyal,40.62
13744,United Kingdom,95,2,1080.52,540.26,54,197,197.0,3,2,3,8,Regular,Occasional,4.68
13745,United Kingdom,162,2,777.36,388.68,46,383,383.0,3,2,3,8,Regular,Occasional,39.03
13746,United Kingdom,414,1,176.69,176.69,9,0,0.0,1,1,1,3,Lost,At-Risk,1.9
13747,United Kingdom,374,2,169.8,84.9,4,51,51.0,2,2,1,5,Lost,At-Risk,4.48
13748,United Kingdom,96,9,2064.35,229.37,40,642,80.0,3,5,4,12,Loyal,Loyal,306.08
13750,United Kingdom,54,11,3602.18,327.47,51,563,55.8,4,5,5,14,Champions,VIP,479.16
13751,United Kingdom,288,1,296.25,296.25,9,0,0.0,2,1,2,5,Lost,At-Risk,10.1
13752,United Kingdom,124,7,1579.83,225.69,75,403,66.8,3,4,4,11,Loyal,Loyal,95.91
13753,United Kingdom,288,4,2094.57,523.64,64,449,149.3,2,3,4,9,At-Risk,Occasional,29.68
13754,United Kingdom,152,3,447.05,149.02,16,285,142.0,3,3,2,8,Regular,At-Risk,11.47
13755,United Kingdom,4,9,2108.06,234.23,232,59,7.0,5,5,4,14,Champions,VIP,811.68
13756,United Kingdom,2,23,8655.95,376.35,142,722,32.2,5,5,5,15,Champions,VIP,3325.19
13757,United Kingdom,675,1,195.55,195.55,8,0,0.0,1,1,1,3,Lost,At-Risk,0.9
13758,United Kingdom,12,14,8595.289999999999,613.95,212,727,55.5,5,5,5,15,Champions,VIP,976.54
13759,United Kingdom,33,2,659.41,329.7,24,37,37.0,4,2,3,9,New / Promising,Loyal,57.38
